No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	IsWalkPrefixSet	IsMannerSet	IsAspectSet	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	Element	ResponseVal	Y
41	Level1	K1020	9.0	22.0	F	20.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	ехать	MotionVerb	path	-	1
41	Level1	K1020	9.0	22.0	F	20.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	ехать	MotionVerb	manner	ride	1
41	Level1	K1020	9.0	22.0	F	20.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	ехать	MotionVerb	direction	uni	1
41	Level1	K1020	9.0	22.0	F	20.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	ехать	MotionVerb	aspect	impf	1
42	Level1	K1021	5.0	20.0	F	19.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	едет	MotionVerb	path	-	1
42	Level1	K1021	5.0	20.0	F	19.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	едет	MotionVerb	manner	ride	1
42	Level1	K1021	5.0	20.0	F	19.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	едет	MotionVerb	direction	uni	1
42	Level1	K1021	5.0	20.0	F	19.0	0.0	t002	едет	DirectionItem	FALSE	FALSE	FALSE	-	ride	uni	impf	едет	MotionVerb	aspect	impf	1
43	Level1	K1001	19.0	27.0	M	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	прилетел	MotionVerb	path	pri	0
43	Level1	K1001	19.0	27.0	M	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	прилетел	MotionVerb	manner	fly	1
43	Level1	K1001	19.0	27.0	M	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	прилетел	MotionVerb	direction	-	0
43	Level1	K1001	19.0	27.0	M	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	прилетел	MotionVerb	aspect	pf	0
44	Level1	K1002	18.0	33.0	F	48.0	0.75	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провела	OtherVerb	path	x	0
44	Level1	K1002	18.0	33.0	F	48.0	0.75	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провела	OtherVerb	manner	x	0
44	Level1	K1002	18.0	33.0	F	48.0	0.75	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провела	OtherVerb	direction	x	0
44	Level1	K1002	18.0	33.0	F	48.0	0.75	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провела	OtherVerb	aspect	pf	0
45	Level1	K1003	18.0	20.0	F	54.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летала	MotionVerb	path	-	1
45	Level1	K1003	18.0	20.0	F	54.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летала	MotionVerb	manner	fly	1
45	Level1	K1003	18.0	20.0	F	54.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летала	MotionVerb	direction	multi	1
45	Level1	K1003	18.0	20.0	F	54.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летала	MotionVerb	aspect	impf	1
46	Level1	K1004	17.0	25.0	M	36.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	path	x	0
46	Level1	K1004	17.0	25.0	M	36.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	manner	x	0
46	Level1	K1004	17.0	25.0	M	36.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	direction	x	0
46	Level1	K1004	17.0	25.0	M	36.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	aspect	pf	0
47	Level1	K1005	17.0	36.0	M	156.0	1.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	залетал	MotionVerb	path	za	0
47	Level1	K1005	17.0	36.0	M	156.0	1.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	залетал	MotionVerb	manner	fly	1
47	Level1	K1005	17.0	36.0	M	156.0	1.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	залетал	MotionVerb	direction	-	0
47	Level1	K1005	17.0	36.0	M	156.0	1.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	залетал	MotionVerb	aspect	impf	1
48	Level1	K1006	16.0	20.0	F	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	path	po	0
48	Level1	K1006	16.0	20.0	F	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	manner	ride	0
48	Level1	K1006	16.0	20.0	F	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	direction	-	0
48	Level1	K1006	16.0	20.0	F	24.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	aspect	pf	0
49	Level1	K1007	16.0	20.0	F	48.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	path	po	0
49	Level1	K1007	16.0	20.0	F	48.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	manner	ride	0
49	Level1	K1007	16.0	20.0	F	48.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	direction	-	0
49	Level1	K1007	16.0	20.0	F	48.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	aspect	pf	0
50	Level1	K1008	16.0	20.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	path	po	0
50	Level1	K1008	16.0	20.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	manner	ride	0
50	Level1	K1008	16.0	20.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	direction	-	0
50	Level1	K1008	16.0	20.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	aspect	pf	0
51	Level1	K1009	16.0	19.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездила	MotionVerb	path	-	1
51	Level1	K1009	16.0	19.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездила	MotionVerb	manner	ride	0
51	Level1	K1009	16.0	19.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездила	MotionVerb	direction	multi	1
51	Level1	K1009	16.0	19.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездила	MotionVerb	aspect	impf	1
52	Level1	K1010	15.0	21.0	F	14.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	path	x	0
52	Level1	K1010	15.0	21.0	F	14.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	manner	x	0
52	Level1	K1010	15.0	21.0	F	14.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	direction	x	0
52	Level1	K1010	15.0	21.0	F	14.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	aspect	pf	0
53	Level1	K1011	15.0	23.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	path	po	0
53	Level1	K1011	15.0	23.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	manner	ride	0
53	Level1	K1011	15.0	23.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	direction	-	0
53	Level1	K1011	15.0	23.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	aspect	pf	0
54	Level1	K1012	15.0	23.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	path	-	1
54	Level1	K1012	15.0	23.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	manner	ride	0
54	Level1	K1012	15.0	23.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	direction	multi	1
54	Level1	K1012	15.0	23.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	aspect	impf	1
55	Level1	K1013	14.0	20.0	M	12.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехал	MotionVerb	path	-	1
55	Level1	K1013	14.0	20.0	M	12.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехал	MotionVerb	manner	ride	0
55	Level1	K1013	14.0	20.0	M	12.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехал	MotionVerb	direction	uni	0
55	Level1	K1013	14.0	20.0	M	12.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехал	MotionVerb	aspect	impf	1
56	Level1	K1014	13.0	29.0	F	84.0	6.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	path	-	1
56	Level1	K1014	13.0	29.0	F	84.0	6.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	manner	ride	0
56	Level1	K1014	13.0	29.0	F	84.0	6.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	direction	multi	1
56	Level1	K1014	13.0	29.0	F	84.0	6.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ездил	MotionVerb	aspect	impf	1
57	Level1	K1015	12.0	22.0	M	21.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	пойду	MotionVerb	path	po	0
57	Level1	K1015	12.0	22.0	M	21.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	пойду	MotionVerb	manner	walk	0
57	Level1	K1015	12.0	22.0	M	21.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	пойду	MotionVerb	direction	-	0
57	Level1	K1015	12.0	22.0	M	21.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	пойду	MotionVerb	aspect	pf	0
58	Level1	K1016	12.0	20.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	path	x	0
58	Level1	K1016	12.0	20.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	manner	x	0
58	Level1	K1016	12.0	20.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	direction	x	0
58	Level1	K1016	12.0	20.0	M	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	aspect	pf	0
59	Level1	K1017	12.0	20.0	M	24.0	60.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	path	x	0
59	Level1	K1017	12.0	20.0	M	24.0	60.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	manner	x	0
59	Level1	K1017	12.0	20.0	M	24.0	60.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	direction	x	0
59	Level1	K1017	12.0	20.0	M	24.0	60.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	провёл	OtherVerb	aspect	pf	0
60	Level1	K1018	11.0	19.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летел	MotionVerb	path	-	1
60	Level1	K1018	11.0	19.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летел	MotionVerb	manner	fly	1
60	Level1	K1018	11.0	19.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летел	MotionVerb	direction	uni	0
60	Level1	K1018	11.0	19.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	летел	MotionVerb	aspect	impf	1
61	Level1	K1019	9.0	22.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	path	po	0
61	Level1	K1019	9.0	22.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	manner	ride	0
61	Level1	K1019	9.0	22.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	direction	-	0
61	Level1	K1019	9.0	22.0	F	18.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	поехал	MotionVerb	aspect	pf	0
62	Level1	K1020	9.0	22.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехать	MotionVerb	path	-	1
62	Level1	K1020	9.0	22.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехать	MotionVerb	manner	ride	0
62	Level1	K1020	9.0	22.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехать	MotionVerb	direction	uni	0
62	Level1	K1020	9.0	22.0	F	20.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	ехать	MotionVerb	aspect	impf	1
63	Level1	K1021	5.0	20.0	F	19.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	лечу	MotionVerb	path	-	1
63	Level1	K1021	5.0	20.0	F	19.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	лечу	MotionVerb	manner	fly	1
63	Level1	K1021	5.0	20.0	F	19.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	лечу	MotionVerb	direction	uni	0
63	Level1	K1021	5.0	20.0	F	19.0	0.0	t003	летал	DirectionItem	FALSE	FALSE	FALSE	-	fly	multi	impf	лечу	MotionVerb	aspect	impf	1
64	Level1	K1001	19.0	27.0	M	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	path	-	1
64	Level1	K1001	19.0	27.0	M	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	manner	walk	0
64	Level1	K1001	19.0	27.0	M	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	direction	multi	1
64	Level1	K1001	19.0	27.0	M	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	aspect	impf	1
65	Level1	K1002	18.0	33.0	F	48.0	0.75	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползут	MotionVerb	path	-	1
65	Level1	K1002	18.0	33.0	F	48.0	0.75	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползут	MotionVerb	manner	crawl	1
65	Level1	K1002	18.0	33.0	F	48.0	0.75	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползут	MotionVerb	direction	uni	0
65	Level1	K1002	18.0	33.0	F	48.0	0.75	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползут	MotionVerb	aspect	impf	1
66	Level1	K1003	18.0	20.0	F	54.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезут	OtherVerb	path	x	0
66	Level1	K1003	18.0	20.0	F	54.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезут	OtherVerb	manner	x	0
66	Level1	K1003	18.0	20.0	F	54.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезут	OtherVerb	direction	x	0
66	Level1	K1003	18.0	20.0	F	54.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезут	OtherVerb	aspect	pf	0
67	Level1	K1004	17.0	25.0	M	36.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	вернутся на море	OtherVerb	path	x	0
67	Level1	K1004	17.0	25.0	M	36.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	вернутся на море	OtherVerb	manner	x	0
67	Level1	K1004	17.0	25.0	M	36.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	вернутся на море	OtherVerb	direction	x	0
67	Level1	K1004	17.0	25.0	M	36.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	вернутся на море	OtherVerb	aspect	pf	0
68	Level1	K1005	17.0	36.0	M	156.0	1.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лезти	OtherVerb	path	x	0
68	Level1	K1005	17.0	36.0	M	156.0	1.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лезти	OtherVerb	manner	x	0
68	Level1	K1005	17.0	36.0	M	156.0	1.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лезти	OtherVerb	direction	x	0
68	Level1	K1005	17.0	36.0	M	156.0	1.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лезти	OtherVerb	aspect	impf	1
69	Level1	K1006	16.0	20.0	F	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	path	-	1
69	Level1	K1006	16.0	20.0	F	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	manner	walk	0
69	Level1	K1006	16.0	20.0	F	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	direction	multi	1
69	Level1	K1006	16.0	20.0	F	24.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	aspect	impf	1
70	Level1	K1007	16.0	20.0	F	48.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	path	-	1
70	Level1	K1007	16.0	20.0	F	48.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	manner	walk	0
70	Level1	K1007	16.0	20.0	F	48.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	direction	multi	1
70	Level1	K1007	16.0	20.0	F	48.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходили	MotionVerb	aspect	impf	1
71	Level1	K1008	16.0	20.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползают	MotionVerb	path	-	1
71	Level1	K1008	16.0	20.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползают	MotionVerb	manner	crawl	1
71	Level1	K1008	16.0	20.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползают	MotionVerb	direction	multi	1
71	Level1	K1008	16.0	20.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ползают	MotionVerb	aspect	impf	1
72	Level1	K1009	16.0	19.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	path	-	1
72	Level1	K1009	16.0	19.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	manner	walk	0
72	Level1	K1009	16.0	19.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	direction	multi	1
72	Level1	K1009	16.0	19.0	F	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходят	MotionVerb	aspect	impf	1
73	Level1	K1010	15.0	21.0	F	14.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	-	Empty	path	x	0
73	Level1	K1010	15.0	21.0	F	14.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	-	Empty	manner	x	0
73	Level1	K1010	15.0	21.0	F	14.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	-	Empty	direction	x	0
73	Level1	K1010	15.0	21.0	F	14.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	-	Empty	aspect	x	0
74	Level1	K1011	15.0	23.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	спают	OtherVerb	path	x	0
74	Level1	K1011	15.0	23.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	спают	OtherVerb	manner	x	0
74	Level1	K1011	15.0	23.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	спают	OtherVerb	direction	x	0
74	Level1	K1011	15.0	23.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	спают	OtherVerb	aspect	impf	1
75	Level1	K1012	15.0	23.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходут	MotionVerb	path	-	1
75	Level1	K1012	15.0	23.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходут	MotionVerb	manner	walk	0
75	Level1	K1012	15.0	23.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходут	MotionVerb	direction	multi	1
75	Level1	K1012	15.0	23.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	ходут	MotionVerb	aspect	impf	1
76	Level1	K1013	14.0	20.0	M	12.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	переходят	MotionVerb	path	pere	0
76	Level1	K1013	14.0	20.0	M	12.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	переходят	MotionVerb	manner	walk	0
76	Level1	K1013	14.0	20.0	M	12.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	переходят	MotionVerb	direction	-	0
76	Level1	K1013	14.0	20.0	M	12.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	переходят	MotionVerb	aspect	impf	1
77	Level1	K1014	13.0	29.0	F	84.0	6.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезти	OtherVerb	path	x	0
77	Level1	K1014	13.0	29.0	F	84.0	6.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезти	OtherVerb	manner	x	0
77	Level1	K1014	13.0	29.0	F	84.0	6.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезти	OtherVerb	direction	x	0
77	Level1	K1014	13.0	29.0	F	84.0	6.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	полезти	OtherVerb	aspect	pf	0
78	Level1	K1015	12.0	22.0	M	21.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	йдут	MotionVerb	path	-	1
78	Level1	K1015	12.0	22.0	M	21.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	йдут	MotionVerb	manner	walk	0
78	Level1	K1015	12.0	22.0	M	21.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	йдут	MotionVerb	direction	uni	0
78	Level1	K1015	12.0	22.0	M	21.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	йдут	MotionVerb	aspect	impf	1
79	Level1	K1016	12.0	20.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	уходят в море	MotionVerb	path	u	0
79	Level1	K1016	12.0	20.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	уходят в море	MotionVerb	manner	walk	0
79	Level1	K1016	12.0	20.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	уходят в море	MotionVerb	direction	-	0
79	Level1	K1016	12.0	20.0	M	18.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	уходят в море	MotionVerb	aspect	impf	1
80	Level1	K1017	12.0	20.0	M	24.0	60.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лежат	OtherVerb	path	x	0
80	Level1	K1017	12.0	20.0	M	24.0	60.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лежат	OtherVerb	manner	x	0
80	Level1	K1017	12.0	20.0	M	24.0	60.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лежат	OtherVerb	direction	x	0
80	Level1	K1017	12.0	20.0	M	24.0	60.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	лежат	OtherVerb	aspect	impf	1
81	Level1	K1018	11.0	19.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	идут	MotionVerb	path	-	1
81	Level1	K1018	11.0	19.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	идут	MotionVerb	manner	walk	0
81	Level1	K1018	11.0	19.0	F	20.0	0.0	t004	ползают	filler	FALSE	FALSE	FALSE	-	crawl	multi	impf	идут	MotionVerb	direction	uni	0
